QuestionNum,Question,AnswerUse,Curiosity,Satisfy,More,CurSD,SatSD,MoreSD,KnowNO,KnowTOT,KnowYES,Count,KnowNOprop,KnowYESprop,KnowTOTprop,CurSD_z,Length
708,What type of stone is referred to as the Star of India?  ,Sapphire,59.60526316,65.78947368,51.07894737,32.71295262,23.41304545,30.57324531,27,3,8,38,0.710526316,0.210526316,0.078947368,0.073839411,57
711,"What Ukrainian city hosted the last World War II summit of the ""Big Three""? ",Yalta,47.42553191,47.12765957,35.82978723,33.84539316,32.48385353,30.29443854,37,6,5,48,0.770833333,0.104166667,0.125,0.474936008,76
714,What unorthodox scientific belief was championed by the Universal Zetetic Society?,A flat Earth,58.71794872,47.61538462,39.20512821,31.98515175,30.51023589,35.23244579,34,3,2,39,0.871794872,0.051282051,0.076923077,-0.183938757,82
715,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",Utah,65.45714286,55.4,34.4,32.26940169,30.53175782,31.26847689,26,4,6,36,0.722222222,0.166666667,0.111111111,-0.083260902,77
716,"What vice president referred to his critics as the ""nattering nabobs of negativism""? ",Spiro Agnew ,52.84210526,50.02631579,37.07894737,34.7753612,31.74687628,28.64638233,28,3,8,40,0.7,0.2,0.075,0.804319319,85
720,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",Mountain Dew,62.28571429,77.34285714,52.97142857,29.14524624,26.92139195,34.49764332,27,3,6,36,0.75,0.166666667,0.083333333,-1.189798571,103
723,What was NFL great Waltor Payton's nickname?,"""Sweetness""",34.975,47.475,21.35,33.54253901,32.81884035,24.03261673,33,2,6,41,0.804878049,0.146341463,0.048780488,0.367668769,44
724,"What was originally sold in 1965 under the name ""Chemgrass""?  ",AstroTurf ,60.92105263,64.71052632,37.52631579,33.91115704,29.94310632,33.97673039,32,4,2,38,0.842105263,0.052631579,0.105263158,0.49822877,62
725,What was put in place by the Ancient Greeks before and during all Olympic festivals? ,A truce ,69.875,60.075,48.675,29.82271334,31.25936783,32.81602759,26,7,7,40,0.65,0.175,0.175,-0.949848006,85
727,What was studied by Project Blue Book?   ,UFOs,61.80434783,70.5,61.13043478,32.15560747,27.90041816,33.67795764,37,2,8,47,0.787234043,0.170212766,0.042553191,-0.123565425,41
728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,56.73684211,48.81578947,40.84210526,34.67975826,28.76639863,32.62856178,30,4,4,38,0.789473684,0.105263158,0.105263158,0.770457925,90
731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,73.10638298,64.68085106,46.68085106,27.35692746,30.84611623,32.51294484,37,6,4,47,0.787234043,0.085106383,0.127659574,-1.823199218,62
734,What was the first English play to be written especially for children? ,Peter Pan ,64.72727273,71.36363636,47.63636364,32.52145169,29.61622034,29.3297935,35,8,3,46,0.760869565,0.065217391,0.173913043,0.006012126,71
738,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,The Beatles' Rain ,68.90243902,70.63414634,55.31707317,30.61519629,26.11681077,31.88999767,28,7,7,42,0.666666667,0.166666667,0.166666667,-0.669160233,97
739,What was the first song ever performed in outer space? ,Happy Birthday,74.79487179,60.69230769,47.02564103,28.43846495,34.69806141,36.87138898,32,5,2,39,0.820512821,0.051282051,0.128205128,-1.440131861,55
745,What was the most expensive drawing ever sold?  ,Danseuse au Repos by Edgar Degas,69.38095238,46,47.85714286,27.79362305,30.84500987,33.37120961,35,2,5,42,0.833333333,0.119047619,0.047619048,-1.668526981,48
746,What was the name of Henry Ford's only son? ,Edsel,43.21052632,48.10526316,24.81578947,34.83797082,33.90271413,29.72836962,28,2,9,39,0.717948718,0.230769231,0.051282051,0.826494878,44
748,What was the name of the plane Buddy Holly died in?  ,American Pie,53.73333333,64.93333333,43.28888889,34.44983177,33.85221894,37.90875542,39,2,4,45,0.866666667,0.088888889,0.044444444,0.689020774,53
749,What was the name of William Shakespeare's wife?  ,Anne Hathaway,50.57142857,54.79591837,42.12244898,33.41219837,34.53378756,32.79394803,40,3,7,50,0.8,0.14,0.06,0.321503709,50
753,What was the only children's story ever published by James Bond creator Ian Fleming? ,Chitty Chitty Bang Bang ,68.62162162,66.24324324,44.08108108,31.69240301,30.64256789,35.47485681,33,1,3,37,0.891891892,0.081081081,0.027027027,-0.287626783,85
755,What was the only X-rated film to win the Academy Award for Best Picture?  ,Midnight Cowboy ,68.85714286,56.69047619,43.76190476,34.90654522,32.49877153,36.39137497,32,2,8,43,0.744186047,0.186046512,0.046511628,0.850783092,75
758,What was the unfortunate name of the plumber who helped popularize and improve the flush toilet? ,Thomas Crapper,60.7804878,77.56097561,48.85365854,33.89580519,27.83437513,36.12032736,29,4,8,43,0.674418605,0.186046512,0.093023256,0.492791333,97
765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,57.17073171,61.36585366,39.04878049,32.60667297,32.15490328,33.13302825,33,4,4,41,0.804878049,0.097560976,0.097560976,0.036196459,65
766,"What were the last names of fishermen David and Ezra, who opened their first sporting goods store in New York?",Abercrombie and Fitch,48.54347826,54.63043478,37.23913043,34.90476346,31.80171812,33.84617804,36,5,5,46,0.782608696,0.108695652,0.108695652,0.850152015,110
768,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",The old-fashioned,51.82926829,54.6097561,36.41463415,34.27528442,33.52676397,33.30013184,30,7,5,42,0.714285714,0.119047619,0.166666667,0.627198235,80
769,"What word comes to us from the Greek for ""thick-skinned""?  ",Pachyderm,62.71428571,54.21428571,41.69047619,35.05277256,35.90674623,35.67911741,34,4,4,42,0.80952381,0.095238095,0.095238095,0.90257503,59
770,"What word do we derive from the Salish Indian word for ""wild man""?  ",Sasquatch,49.89189189,61.54054054,36.05405405,31.4296249,29.41333276,29.58410416,30,3,4,37,0.810810811,0.108108108,0.081081081,-0.380699576,68
771,"What word for mud bricks comes to us from the ancient Egyptian word ""dbt""? ",Adobe,57.2826087,64.17391304,37.82608696,28.63150017,27.67213147,31.10934433,36,2,8,46,0.782608696,0.173913043,0.043478261,-1.371761147,75
773,"What word is the actual title of the 1979 hit usually called ""The Pina Colada Song""?   ",Escape,50.86842105,53.10526316,36.84210526,34.0795342,36.28028239,35.76993023,23,8,7,38,0.605263158,0.184210526,0.210526316,0.557865902,87
778,What's been released five times a year from January 1999 to fall 2008?,State quarters ,67.19444444,62.66666667,34.16666667,30.89782188,28.63464435,30.04330208,32,2,3,37,0.864864865,0.081081081,0.054054054,-0.569057705,70
779,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",Harmonica,69.35483871,63.93548387,38.93548387,28.21057531,29.73430733,32.19310018,25,4,2,31,0.806451613,0.064516129,0.129032258,-1.520847587,64
780,What's the astronomical term for three celestial bodies aligning?   ,Syzygy,61.02439024,51.95121951,52.24390244,30.48564236,33.79271461,35.44910471,22,11,8,41,0.536585366,0.195121951,0.268292683,-0.71504665,68
787,What's the most populous city in the Southern Hemisphere?,Sao Paulo,64.76190476,55.28571429,40.11904762,33.27256947,31.3627756,33.94342666,31,7,5,43,0.720930233,0.11627907,0.162790698,0.27204886,57
788,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",Buck,61.04444444,60.8,31.4,33.44599144,30.83209662,28.81555767,27,11,8,46,0.586956522,0.173913043,0.239130435,0.333472801,86
791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,68.25581395,57.62790698,30.25581395,29.45706563,33.00867365,29.80100112,30,7,6,43,0.697674419,0.139534884,0.162790698,-1.079355955,87
792,What's the only bird in the famous witches'-cauldron ingredient list from Macbeth? ,An owl,49.31707317,55.90243902,32.90243902,34.67667734,29.49390181,30.35770485,28,9,6,43,0.651162791,0.139534884,0.209302326,0.7693667,83
794,What's the only country outside Africa where lions still live in the wild?  ,India,71.97368421,75.31578947,59.73684211,28.56617433,25.77040547,32.73949942,26,4,8,38,0.684210526,0.210526316,0.105263158,-1.394898761,76
797,What's the only letter that doesn't appear in the periodic table of elements?,J,68.97368421,66.55263158,38.81578947,31.23363298,27.96203736,33.38137955,26,6,6,38,0.684210526,0.157894737,0.157894737,-0.450117517,77
802,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",All in the Family ,55.36111111,53.52777778,32.27777778,34.52299671,35.63744909,31.21136342,27,5,5,38,0.710526316,0.131578947,0.131578947,0.714934899,94
807,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,55.06666667,63.91111111,38.91111111,30.6003565,34.30930315,29.01239721,40,1,4,46,0.869565217,0.086956522,0.02173913,-0.674416304,65
808,"When is the optical phenomenon called a ""green flash"" or ""green ray"" visible?  ",Sunrise or sunset,66.71111111,66.57777778,65.55555556,29.86303752,27.59404489,27.91997945,32,5,8,45,0.711111111,0.177777778,0.111111111,-0.935565673,79
811,"Where did the abbreviation ""INRI"" traditionally appear? ",On Christ's crucifix ,54.30232558,59.51162791,46.69767442,34.9029504,36.87325272,39.15082854,40,0,4,44,0.909090909,0.090909091,0,0.849509853,56
814,Where in the body would you find chyme secreted? ,The stomach ,51.21875,49.5,32.65625,32.76675575,29.60383585,32.3475176,26,2,5,34,0.764705882,0.147058824,0.058823529,0.092895823,49
815,Where in the human body is the only bone that is not jointed to another?  ,Throat,74.10638298,63.61702128,51.74468085,31.3661643,34.29510879,36.1647607,32,5,10,47,0.680851064,0.212765957,0.106382979,-0.403176546,74
818,Where is the only active diamond mine in the U.S.?,Arkansas ,63.02222222,61.88888889,47.66666667,34.65314422,28.74039146,36.63207735,33,5,7,45,0.733333333,0.155555556,0.111111111,0.761031556,50
819,Where is the only royal palace in the United States? ,Hawaii,75.27083333,76.5625,61.08333333,22.89916805,22.75672101,31.90199976,35,7,6,48,0.729166667,0.125,0.145833333,-3.402083104,53
821,Where would you find the countries of Qumar and Equatorial Kundu? ,On TV's The West Wing ,56.73529412,26.47058824,19.20588235,30.71206339,30.26873103,22.7712996,23,8,3,34,0.676470588,0.088235294,0.235294118,-0.63485109,66
824,"Which accidentally invented household items were first marketed as ""friction lights""? ",Matches,60.0877193,69.07017544,44.33333333,33.68831967,30.78720725,33.31201699,50,4,3,58,0.862068966,0.051724138,0.068965517,0.419302498,86
826,Which animal can go longer without water than a camel can? ,Rat,71.88372093,65.46511628,51.90697674,29.96363614,29.51702401,36.2233902,36,3,4,43,0.837209302,0.093023256,0.069767442,-0.899934873,59
831,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,70.0625,72.47916667,48.3125,26.46909579,27.58043524,33.93871589,33,10,6,49,0.673469388,0.12244898,0.204081633,-2.137658342,81
832,Which animal's eyes are bigger than its brain?   ,Ostrich,72.60416667,77.0625,53.25,30.47547991,22.68133195,32.05945275,32,8,8,48,0.666666667,0.166666667,0.166666667,-0.718646066,49
834,"Which animal's poison could kill up to 2,200 people? ",Poison-arrow frog,75,67.9245283,55.05660377,28.1670839,28.44485154,31.19875188,38,11,6,55,0.690909091,0.109090909,0.2,-1.536251712,53
836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,80.6,43.325,48.625,25.92276497,30.3276023,32.22889888,35,1,4,41,0.853658537,0.097560976,0.024390244,-2.331162039,89
844,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",Graham Greene,57.64285714,53.66666667,32.23809524,34.47291013,31.75336868,29.43849274,28,8,6,42,0.666666667,0.142857143,0.19047619,0.697194848,62
845,Which car had the first antilock brakes?  ,1966 Jensen FF ,49.80851064,38.0212766,31.65957447,33.41350827,29.03482868,31.013515,42,2,4,48,0.875,0.083333333,0.041666667,0.321967658,42
850,Which chess piece was originally called 'the elephant'? ,The bishop,65.97142857,62.25714286,49.11428571,34.0246327,31.87322577,36.42782665,28,3,5,36,0.777777778,0.138888889,0.083333333,0.53842046,56
853,Which Constitutional Amendment deals with the income tax? ,Sixteenth,60.15909091,56.15909091,39.65909091,35.07264433,33.17462128,33.08266122,31,8,5,44,0.704545455,0.113636364,0.181818182,0.909613369,58
854,Which core Flintstones cast member was absent from Flintstone vitamins until 1996? ,Betty Rubble,62.7804878,63.7804878,45.68292683,33.52201679,31.17090967,35.80254113,24,7,10,41,0.585365854,0.243902439,0.170731707,0.360400051,83
856,Which country first used the decimal system?  ,China,62.92105263,61.15789474,47.84210526,30.84168956,28.01980604,30.50168477,28,4,6,38,0.736842105,0.157894737,0.105263158,-0.588939085,46
857,Which country has the most public libraries?  ,Russia,72.425,70.55,51.025,30.05028905,28.31955925,38.88278737,35,1,4,40,0.875,0.1,0.025,-0.869243472,46
864,"Which famous American landmark is officially called ""The Jefferson National Expansion Memorial""? ",St. Louis Gateway Arch ,57.77142857,63.97142857,45.31428571,32.24819714,26.34665479,32.84255796,23,5,8,37,0.621621622,0.216216216,0.135135135,-0.090771298,97
869,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ",Dragonflies,73.66666667,76.58333333,49.44444444,25.63814123,20.43858396,29.37388971,27,2,8,37,0.72972973,0.216216216,0.054054054,-2.431972288,66
870,Which is the largest species of dolphin? ,Orca (Killer Whale) ,64.95555556,76.17777778,55.24444444,31.94665693,26.00811839,36.47985469,33,2,10,45,0.733333333,0.222222222,0.044444444,-0.197573153,41
871,Which is the only cat that cannot retract its claws? ,Cheetah,70.34782609,68.36956522,58.2173913,30.45595537,27.36450149,28.93357377,38,3,5,46,0.826086957,0.108695652,0.065217391,-0.725561421,53
873,Which is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,Ohio,73.71428571,65.0952381,48.9047619,26.18534846,25.79639748,34.45237754,31,8,4,43,0.720930233,0.093023256,0.186046512,-2.238158178,91
874,Which language is spoken in the Canary Islands?   ,Spanish,60.35135135,59.37837838,37.59459459,30.62335367,29.63795554,28.19816726,26,5,6,37,0.702702703,0.162162162,0.135135135,-0.66627099,50
877,"Which mammal is the world's smallest, weighing less than a penny? ",Bumblebee bat,73,67.04081633,58.55102041,31.46360331,30.83690915,36.08327245,39,4,6,49,0.795918367,0.12244898,0.081632653,-0.368664838,66
879,Which monarch did Rita Hayworth marry? ,Aly Khan ,44.52631579,40.81578947,30.02631579,32.4193276,33.28732838,31.70257628,32,4,3,39,0.820512821,0.076923077,0.102564103,-0.030158978,39
883,Which of the four bases of DNA isn't found in RNA?  ,Thymine ,48.10869565,42.7173913,33.43478261,31.76876751,30.95994763,30.84992503,37,5,4,46,0.804347826,0.086956522,0.108695652,-0.260579408,52
884,Which of the four biblical Gospels was written by a tax collector?  ,Matthew,47.19565217,53.5,34.91304348,34.26797635,34.35096635,34.54776152,36,1,9,46,0.782608696,0.195652174,0.02173913,0.624609806,68
885,"Which of the infamous ""Black Sox"" was banned from baseball despite never having agreed to the fix?",Buck Weaver ,48.50980392,41.60784314,30.82352941,34.71505296,33.77044769,30.98174035,37,4,10,51,0.725490196,0.196078431,0.078431373,0.782958876,98
887,Which person has been awarded the most Oscars ever? ,Walt Disney,62.37209302,70.93023256,49.95348837,31.89941278,29.83797145,36.52263062,35,5,5,46,0.760869565,0.108695652,0.108695652,-0.214306451,52
890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,78.92307692,76.17948718,60.41025641,27.92695794,27.33502842,30.3104272,37,1,2,40,0.925,0.05,0.025,-1.621301391,66
891,Which Roman emperor had a speech impediment?  ,Claudius,63.66666667,61.66666667,50.97222222,31.38152323,30.29096989,32.71477264,24,6,6,36,0.666666667,0.166666667,0.166666667,-0.397736601,46
894,Which species of snake gives birth to its young instead of laying eggs?  ,Anaconda,69.59459459,70.7027027,57.86486486,30.17123304,27.42653304,31.81296221,31,2,2,37,0.837837838,0.054054054,0.054054054,-0.826406588,73
895,Which state has the zip code 12345?,New York,64.79545455,71.25,40.06818182,33.26677199,25.90333102,35.13654278,38,2,6,46,0.826086957,0.130434783,0.043478261,0.269995462,35
900,Which U.S. state's leading public university is the only one not to be named for the state?  ,New Jersey's Rutgers,59.35714286,59.69047619,32.92857143,31.76270357,28.93768586,31.79537691,34,4,4,42,0.80952381,0.095238095,0.095238095,-0.262727184,93
901,Which was the only one of his sculptures that Michelangelo signed?  ,The Pieta,58,49.37777778,35.02222222,35.31353076,29.54987224,33.32108866,39,4,3,46,0.847826087,0.065217391,0.086956522,0.994932395,68
902,Which wild mammal in Africa has killed the highest number of people? ,Hippopotamus ,74,81.0952381,60.19047619,25.61916204,22.03302347,31.68460278,22,12,9,43,0.511627907,0.209302326,0.279069767,-2.438694486,69
903,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",Steamboat Geyser,65.17391304,66.04347826,51.84782609,28.47868938,29.07764053,32.59581936,32,8,7,47,0.680851064,0.14893617,0.170212766,-1.425884861,100
904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,62,64.2972973,52.67567568,33.75236617,32.10474598,34.59451952,30,5,2,37,0.810810811,0.054054054,0.135135135,0.441986985,96
905,Who beat out FDR and Gandhi to be named Time's Person of the Century in 1999? ,Albert Einstein,69.2826087,73.26086957,56.36956522,30.85785551,28.28225575,33.32223728,29,7,10,46,0.630434783,0.217391304,0.152173913,-0.583213306,78
906,Who beat Robert Scott in his expedition to the South Pole by a month?  ,Roald Amundsen ,55.7804878,48.34146341,43.92682927,29.22286108,28.90381442,32.38779882,31,6,4,41,0.756097561,0.097560976,0.146341463,-1.162308342,71
910,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",Captain Cook ,52.65789474,57.36842105,38.36842105,33.10693266,31.93610263,29.55930462,30,5,4,39,0.769230769,0.102564103,0.128205128,0.213382326,55
919,Who discovered the Victoria Falls?  ,David Livingstone ,48.73684211,49.55263158,34.89473684,32.64691055,33.81883161,31.2269716,29,5,4,38,0.763157895,0.105263158,0.131578947,0.050448117,36
922,"Who fretted over exponential population growth in his ""An Essay on the Principles of Population""? ",Thomas Malthus ,39.63414634,38.19512195,28.97560976,30.13449527,27.58914597,32.56031926,35,4,3,42,0.833333333,0.071428571,0.095238095,-0.839418659,98
925,Who invented condensed milk in 1856? ,"Gail Borden, Jr. ",57.525,53.725,39.9,30.48327621,32.11516736,30.22717405,31,4,4,40,0.775,0.1,0.1,-0.715884714,37
927,Who is Jason Schwartzman's famous mother?  ,Talia Shire ,50.72972973,39.86486486,21.72972973,31.10613431,33.2917759,26.28650757,32,2,4,38,0.842105263,0.105263158,0.052631579,-0.495275989,43
931,Who is pictured on a US Purple Heart medal? ,George Washington,65.37777778,67.28888889,43.57777778,31.35883875,27.56613718,32.56914944,36,4,6,46,0.782608696,0.130434783,0.086956522,-0.405771166,44
936,"Who is worshiped in the ""Temple of Doom"" discovered by Indiana Jones? ",Kali,50.63414634,49.19512195,31.92682927,33.82658429,31.26117361,32.38471109,30,3,9,42,0.714285714,0.214285714,0.071428571,0.468274136,70
941,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,Ian Thorpe ,56.91111111,52.68888889,48.6,29.97788747,29.0202298,32.12574725,36,6,3,45,0.8,0.066666667,0.133333333,-0.894887224,107
942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,53.90697674,66,42.69767442,30.78482461,29.05905318,30.78924896,35,4,4,44,0.795454545,0.090909091,0.090909091,-0.609079955,68
944,Who provided the voice for cartoon character Inspector Gadget? ,Don Adams,56.78571429,50.30952381,31.9047619,32.60146317,30.75274177,31.93729338,35,3,4,42,0.833333333,0.095238095,0.071428571,0.034351212,63
946,"Who released only a single album during his lifetime, the ominously named Ready to Die? ",The Notorious BIG,56.27906977,58.20930233,43.6744186,32.81718886,30.11055672,30.92211486,29,7,7,44,0.659090909,0.159090909,0.159090909,0.110758615,88
947,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",George H.W. Bush ,70.58974359,65.82051282,43.74358974,29.58370635,32.19257171,33.11281986,25,5,9,39,0.641025641,0.230769231,0.128205128,-1.034501359,95
948,"Who solves crimes in Bayport, located on Barmet Bay? ",The Hardy Boys ,51.18918919,63.64864865,43.59459459,35.1819381,27.46130228,31.26806985,32,2,3,38,0.842105263,0.078947368,0.052631579,0.948323886,53
950,Who twice lost presidential elections to Dwight Eisenhower in the 1950s?  ,Adlai Stevenson,62.97674419,57.18604651,43.11627907,31.33952956,32.43473727,32.85408527,21,12,10,43,0.488372093,0.23255814,0.279069767,-0.412610245,74
954,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,Andy Kaufman,74.13636364,66.70454545,58.86363636,29.94303965,26.61139776,34.12943278,36,4,4,44,0.818181818,0.090909091,0.090909091,-0.907229896,70
955,Who was flying the plane in which the first US airplane fatality occurred? ,Orville Wright,61.71875,64.3125,51.375,33.6252923,32.51246659,38.94557824,26,2,6,34,0.764705882,0.176470588,0.058823529,0.396978973,75
956,Who was president when the first U.S. presidential news conference was filmed for TV?,Eisenhower ,61.53333333,58.95555556,42.42222222,28.55982557,28.4317009,33.98896137,23,11,10,45,0.511111111,0.222222222,0.244444444,-1.397147415,85
957,Who was sent to the electric chair on the testimony of her brother David Greenglass?,Ether Rosenberg ,58.97560976,43.51219512,50.19512195,29.69552812,28.73249202,33.68101803,34,2,6,42,0.80952381,0.142857143,0.047619048,-0.994895456,84
958,Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ,OutKast,67.11764706,55.79411765,33.32352941,30.36022588,35.02966657,34.12874074,23,5,6,34,0.676470588,0.176470588,0.147058824,-0.759467635,82
961,Who was the first woman film director to have a film take in more than $100 million at the box office? ,Penny Marshall,70.27083333,62.5625,50.0625,30.18787948,29.75782125,30.95735313,28,11,9,49,0.571428571,0.183673469,0.224489796,-0.820510624,103
962,Who was the last British Monarch to also be an emperor?  ,George VI,53.55813953,58.34883721,47.55813953,33.63480505,31.98205131,33.63268133,34,4,5,43,0.790697674,0.11627907,0.093023256,0.400348273,57
967,Who was the only person to be nearby at three different presidential assassinations? ,Robert Lincoln ,70.84615385,51.79487179,52.23076923,33.46839708,30.79659883,34.5135073,33,5,2,40,0.825,0.05,0.125,0.341408605,85
968,Who was the only U.S. president never to be married?,James Buchanan ,62,55.12,38.44,29.4846899,30.0208363,34.0900129,33,8,10,51,0.647058824,0.196078431,0.156862745,-1.069571774,52
973,Who won the Nobel Peace Prize in 1964? ,Martin Luther King Jr. ,55.51162791,71.18604651,49.60465116,31.90340487,31.99423744,33.79570241,32,9,3,45,0.711111111,0.066666667,0.2,-0.212892502,39
974,"Who would use the French drop, the double lift, and the DeManche change? ",A magician,47.13043478,52.54347826,43.02173913,32.9744741,34.69979604,33.19671278,38,6,3,47,0.808510638,0.063829787,0.127659574,0.166467123,73
977,"Who wrote ""Who's Afraid of Virginia Woolf?""",Edward Albee,37.42857143,37.8,23.2,33.32485887,33.20949545,28.78091688,23,6,6,35,0.657142857,0.171428571,0.171428571,0.290569124,43
980,"Who's the only two-time Sports Illustrated Sportsman of the Year, so named in 1996 and 2000? ",Tiger Woods ,45.97674419,57.81395349,25.51162791,33.31129393,32.77212507,26.07988834,37,4,3,44,0.840909091,0.068181818,0.090909091,0.28576459,93
982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,62.77142857,40.82857143,39.82857143,29.74409058,28.7724191,32.1846563,31,2,2,35,0.885714286,0.057142857,0.057142857,-0.977695226,96
983,Whom did Yankees owner George Steinbrenner hire and fire five separate times?,Billy Martin,40,39.04761905,28.9047619,27.82611512,29.99101685,30.27178476,29,4,9,42,0.69047619,0.214285714,0.095238095,-1.657018684,77
985,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",Snoopy's,54.74358974,64.07692308,47.74358974,33.75898941,29.49878197,35.53850243,29,5,5,39,0.743589744,0.128205128,0.128205128,0.444332854,101
986,"Whose emblem, a white arrowhead, came from a sketch Lamar Hunt drew on a napkin in 1963? ",The Kansas City Chiefs ,46.43181818,49.18181818,27.11363636,34.88812534,30.33937707,29.5061806,37,2,5,46,0.804347826,0.108695652,0.043478261,0.844258997,89
987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,60.98245614,48.42105263,37.54385965,33.80061878,32.42736244,33.4744413,48,2,6,57,0.842105263,0.105263158,0.035087719,0.459077467,74
993,Whose trademark hat always had a $1.98 price tag hanging off one side?,Minnie Pearl's,55.625,44.425,27.85,32.41057718,34.31669064,32.97127732,29,4,7,40,0.725,0.175,0.1,-0.033258273,70
994,"Whose unusual first name is derived from an Italian musical term for ""with sweetness""? ",Condoleeza (con dolcezza) Rice ,55.94,54.4,33.08,32.04041453,34.45020067,32.81602396,38,4,9,51,0.745098039,0.176470588,0.078431373,-0.164365356,87
1000,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",It sits beside the Finger Lakes ,53.1627907,58.44186047,38.13953488,32.81545094,26.82775954,28.58869357,27,7,8,43,0.627906977,0.186046512,0.162790698,0.110143066,74
1003,"With over 5.3 million sold since 1959, what's by far the most successful British car of all time?",The Mini Cooper,60.46,59.26,43.64,29.6463578,28.69673237,32.96365345,30,10,10,50,0.6,0.2,0.2,-1.012310983,97
1005,"Young wines are said to have ""aroma."" What do older wines have instead?",Bouquet,59.15384615,54.35897436,37.64102564,34.81570914,31.40188327,30.39172947,27,9,4,40,0.675,0.1,0.225,0.818610066,71
1006,YouTube.com is the brainchild of three former employees of what other major website? ,PayPal,66.67391304,66.60869565,55.34782609,30.48427963,29.0589273,30.84745074,27,8,11,46,0.586956522,0.239130435,0.173913043,-0.715529315,85
